"teacher_id","full_name","department","role","year","experience_years","block_1","block_2","block_3","block_4","total_kpi"
"303","Adlet Moldabayeva","School of Intelligent Systems","LECTURER","2023","16","11.9","63.6","0.0","0.0","74.9"
"303","Adlet Moldabayeva","School of Intelligent Systems","LECTURER","2024","17","21.0","75.0","0.0","0.0","96.6"
"303","Adlet Moldabayeva","School of Intelligent Systems","LECTURER","2025","18","21.3","74.9","0.0","0.0","96.3"
"304","Dinara Baisalova","School of Intelligent Systems","LECTURER","2021","7","17.9","72.6","0.0","0.0","89.0"
"304","Dinara Baisalova","School of Intelligent Systems","LECTURER","2022","8","17.7","75.0","0.0","0.0","92.4"
"304","Dinara Baisalova","School of Intelligent Systems","LECTURER","2023","9","12.9","72.0","0.0","0.0","84.4"
"304","Dinara Baisalova","School of Intelligent Systems","LECTURER","2024","10","19.6","68.2","0.0","0.0","85.6"
"304","Dinara Baisalova","School of Intelligent Systems","LECTURER","2025","11","11.3","71.5","0.0","0.0","85.8"
"305","Assel Bizhanova","School of Intelligent Systems","LECTURER","2021","12","15.3","72.4","0.0","0.0","86.7"
"305","Assel Bizhanova","School of Intelligent Systems","LECTURER","2022","13","15.2","75.0","0.0","0.0","91.9"
"305","Assel Bizhanova","School of Intelligent Systems","LECTURER","2023","14","19.9","57.2","0.0","0.0","79.6"
"305","Assel Bizhanova","School of Intelligent Systems","LECTURER","2024","15","18.2","75.0","0.0","0.0","94.9"
"305","Assel Bizhanova","School of Intelligent Systems","LECTURER","2025","16","19.9","75.0","0.0","0.0","93.4"
"306","Sanzhar Kulmanov","School of Intelligent Systems","LECTURER","2021","21","24.5","75.0","0.0","0.0","100.0"
"306","Sanzhar Kulmanov","School of Intelligent Systems","LECTURER","2022","22","22.2","75.0","0.0","0.0","98.9"
"306","Sanzhar Kulmanov","School of Intelligent Systems","LECTURER","2023","23","21.8","75.0","0.0","0.0","96.2"
"306","Sanzhar Kulmanov","School of Intelligent Systems","LECTURER","2024","24","25.0","72.5","0.0","0.0","95.4"
"306","Sanzhar Kulmanov","School of Intelligent Systems","LECTURER","2025","25","24.4","75.0","0.0","0.0","100.0"
"307","Dinara Kenzhebekova","School of Intelligent Systems","LECTURER","2021","9","18.2","66.2","0.0","0.0","85.0"
"307","Dinara Kenzhebekova","School of Intelligent Systems","LECTURER","2022","10","18.1","48.9","0.0","0.0","69.7"
"307","Dinara Kenzhebekova","School of Intelligent Systems","LECTURER","2023","11","16.3","67.5","0.0","0.0","81.4"
"307","Dinara Kenzhebekova","School of Intelligent Systems","LECTURER","2024","12","18.7","68.1","0.0","0.0","86.2"
"307","Dinara Kenzhebekova","School of Intelligent Systems","LECTURER","2025","13","21.7","61.4","0.0","0.0","80.7"
"308","Arman Dairova","School of Intelligent Systems","LECTURER","2021","3","18.0","41.6","0.0","0.0","58.1"
"308","Arman Dairova","School of Intelligent Systems","LECTURER","2022","4","12.3","72.8","0.0","0.0","87.7"
"308","Arman Dairova","School of Intelligent Systems","LECTURER","2023","5","18.4","69.5","0.0","0.0","86.4"
"308","Arman Dairova","School of Intelligent Systems","LECTURER","2024","6","14.3","74.6","0.0","0.0","87.9"
"308","Arman Dairova","School of Intelligent Systems","LECTURER","2025","7","14.8","72.4","0.0","0.0","85.0"
"309","Asset Bekova","School of Intelligent Systems","LECTURER","2021","2","18.6","74.8","0.0","0.0","90.8"
"309","Asset Bekova","School of Intelligent Systems","LECTURER","2022","3","18.8","66.8","0.0","0.0","84.9"
"309","Asset Bekova","School of Intelligent Systems","LECTURER","2023","4","20.1","72.8","0.0","0.0","93.2"
"309","Asset Bekova","School of Intelligent Systems","LECTURER","2024","5","17.3","66.7","0.0","0.0","82.2"
"309","Asset Bekova","School of Intelligent Systems","LECTURER","2025","6","20.7","75.0","0.0","0.0","96.9"
"310","Zhanna Ospanov","School of Intelligent Systems","LECTURER","2021","19","19.8","67.6","0.0","0.0","88.8"
"310","Zhanna Ospanov","School of Intelligent Systems","LECTURER","2022","20","16.1","73.6","0.0","0.0","90.3"
"310","Zhanna Ospanov","School of Intelligent Systems","LECTURER","2023","21","14.8","70.3","0.0","0.0","85.2"
"310","Zhanna Ospanov","School of Intelligent Systems","LECTURER","2024","22","15.9","75.0","0.0","0.0","92.5"
"310","Zhanna Ospanov","School of Intelligent Systems","LECTURER","2025","23","23.4","58.0","0.0","0.0","81.8"
"311","Dastan Ergaliyeva","School of Intelligent Systems","LECTURER","2021","7","25.0","75.0","0.0","0.0","98.0"
"311","Dastan Ergaliyeva","School of Intelligent Systems","LECTURER","2022","8","19.7","75.0","0.0","0.0","94.6"
"311","Dastan Ergaliyeva","School of Intelligent Systems","LECTURER","2023","9","24.8","75.0","0.0","0.0","96.9"
"311","Dastan Ergaliyeva","School of Intelligent Systems","LECTURER","2024","10","25.0","75.0","0.0","0.0","100.0"
"311","Dastan Ergaliyeva","School of Intelligent Systems","LECTURER","2025","11","23.3","75.0","0.0","0.0","99.3"
"312","Azamat Nurmagambetova","School of Intelligent Systems","LECTURER","2021","25","20.5","74.4","0.0","0.0","96.2"
"312","Azamat Nurmagambetova","School of Intelligent Systems","LECTURER","2022","26","19.6","75.0","0.0","0.0","95.5"
"312","Azamat Nurmagambetova","School of Intelligent Systems","LECTURER","2023","27","18.1","75.0","0.0","0.0","95.3"
"312","Azamat Nurmagambetova","School of Intelligent Systems","LECTURER","2024","28","19.1","75.0","0.0","0.0","97.0"
"312","Azamat Nurmagambetova","School of Intelligent Systems","LECTURER","2025","29","14.4","72.1","0.0","0.0","87.1"
"313","Asset Akhmetov","School of Intelligent Systems","LECTURER","2021","9","12.8","69.1","0.0","0.0","83.9"
"313","Asset Akhmetov","School of Intelligent Systems","LECTURER","2022","10","13.8","67.8","0.0","0.0","83.2"
"313","Asset Akhmetov","School of Intelligent Systems","LECTURER","2023","11","15.1","70.1","0.0","0.0","83.3"
"313","Asset Akhmetov","School of Intelligent Systems","LECTURER","2024","12","22.4","69.7","0.0","0.0","93.4"
"313","Asset Akhmetov","School of Intelligent Systems","LECTURER","2025","13","18.0","68.2","0.0","0.0","85.3"
"314","Yerlan Kulmanov","School of Intelligent Systems","LECTURER","2021","9","16.2","75.0","0.0","0.0","91.4"
"314","Yerlan Kulmanov","School of Intelligent Systems","LECTURER","2022","10","14.9","72.5","0.0","0.0","90.2"
"314","Yerlan Kulmanov","School of Intelligent Systems","LECTURER","2023","11","14.7","73.0","0.0","0.0","90.6"
"314","Yerlan Kulmanov","School of Intelligent Systems","LECTURER","2024","12","16.0","75.0","0.0","0.0","89.4"
"314","Yerlan Kulmanov","School of Intelligent Systems","LECTURER","2025","13","15.9","63.1","0.0","0.0","81.9"
"315","Arman Bekova","School of Intelligent Systems","LECTURER","2021","5","21.5","75.0","0.0","0.0","99.3"
"315","Arman Bekova","School of Intelligent Systems","LECTURER","2022","6","23.8","75.0","0.0","0.0","97.3"
"315","Arman Bekova","School of Intelligent Systems","LECTURER","2023","7","19.8","75.0","0.0","0.0","94.2"
"315","Arman Bekova","School of Intelligent Systems","LECTURER","2024","8","25.0","75.0","0.0","0.0","98.0"
"315","Arman Bekova","School of Intelligent Systems","LECTURER","2025","9","16.6","75.0","0.0","0.0","92.7"
"316","Sanzhar Bizhanova","School of Intelligent Systems","LECTURER","2021","19","19.2","72.5","0.0","0.0","92.5"
"316","Sanzhar Bizhanova","School of Intelligent Systems","LECTURER","2022","20","15.4","69.2","0.0","0.0","85.1"
"316","Sanzhar Bizhanova","School of Intelligent Systems","LECTURER","2023","21","16.2","70.8","0.0","0.0","89.6"
"316","Sanzhar Bizhanova","School of Intelligent Systems","LECTURER","2024","22","18.9","75.0","0.0","0.0","96.4"
"316","Sanzhar Bizhanova","School of Intelligent Systems","LECTURER","2025","23","16.4","75.0","0.0","0.0","91.8"
"317","Aizat Dzhakupova","School of Intelligent Systems","LECTURER","2021","9","13.5","68.7","0.0","0.0","82.4"
"317","Aizat Dzhakupova","School of Intelligent Systems","LECTURER","2022","10","23.1","75.0","0.0","0.0","97.2"
"317","Aizat Dzhakupova","School of Intelligent Systems","LECTURER","2023","11","17.4","74.0","0.0","0.0","94.3"
"317","Aizat Dzhakupova","School of Intelligent Systems","LECTURER","2024","12","21.3","75.0","0.0","0.0","95.0"
"317","Aizat Dzhakupova","School of Intelligent Systems","LECTURER","2025","13","24.8","75.0","0.0","0.0","100.0"
"318","Yerlan Seidaliev","School of Intelligent Systems","LECTURER","2021","17","14.0","36.8","0.0","0.0","50.0"
"318","Yerlan Seidaliev","School of Intelligent Systems","LECTURER","2022","18","13.7","60.2","0.0","0.0","71.7"
"318","Yerlan Seidaliev","School of Intelligent Systems","LECTURER","2023","19","13.7","55.8","0.0","0.0","68.0"
"318","Yerlan Seidaliev","School of Intelligent Systems","LECTURER","2024","20","9.6","55.6","0.0","0.0","66.1"
"318","Yerlan Seidaliev","School of Intelligent Systems","LECTURER","2025","21","16.1","35.3","0.0","0.0","52.5"
"319","Dastan Alimov","School of Intelligent Systems","LECTURER","2021","15","19.5","75.0","0.0","0.0","92.8"
"319","Dastan Alimov","School of Intelligent Systems","LECTURER","2022","16","25.0","75.0","0.0","0.0","100.0"
"319","Dastan Alimov","School of Intelligent Systems","LECTURER","2023","17","21.1","75.0","0.0","0.0","98.6"
"319","Dastan Alimov","School of Intelligent Systems","LECTURER","2024","18","24.7","75.0","0.0","0.0","98.8"
"319","Dastan Alimov","School of Intelligent Systems","LECTURER","2025","19","25.0","75.0","0.0","0.0","100.0"
"320","Gaukhar Akhmetova","School of Intelligent Systems","LECTURER","2021","4","15.0","72.5","0.0","0.0","87.7"
"320","Gaukhar Akhmetova","School of Intelligent Systems","LECTURER","2022","5","18.8","75.0","0.0","0.0","94.6"
"320","Gaukhar Akhmetova","School of Intelligent Systems","LECTURER","2023","6","15.1","71.9","0.0","0.0","84.4"
"320","Gaukhar Akhmetova","School of Intelligent Systems","LECTURER","2024","7","22.5","75.0","0.0","0.0","100.0"
"320","Gaukhar Akhmetova","School of Intelligent Systems","LECTURER","2025","8","24.3","75.0","0.0","0.0","98.5"
"321","Gaukhar Yesmagambetov","School of Cybersecurity","PROFESSOR","2021","20","25.8","21.0","16.8","7.3","71.8"
"321","Gaukhar Yesmagambetov","School of Cybersecurity","PROFESSOR","2022","21","23.0","19.8","12.3","10.0","63.0"
"321","Gaukhar Yesmagambetov","School of Cybersecurity","PROFESSOR","2023","22","21.0","22.4","12.5","9.2","63.3"
"321","Gaukhar Yesmagambetov","School of Cybersecurity","PROFESSOR","2024","23","28.8","22.0","9.3","10.0","72.0"
"321","Gaukhar Yesmagambetov","School of Cybersecurity","PROFESSOR","2025","24","21.0","23.5","11.7","10.0","64.8"
"322","Talgat Abenova","School of Cybersecurity","PROFESSOR","2021","15","17.7","18.9","15.6","10.0","64.4"
"322","Talgat Abenova","School of Cybersecurity","PROFESSOR","2022","16","26.1","20.3","11.1","4.4","62.4"
"322","Talgat Abenova","School of Cybersecurity","PROFESSOR","2023","17","22.1","16.4","12.3","0.0","48.6"
"322","Talgat Abenova","School of Cybersecurity","PROFESSOR","2024","18","24.7","19.5","6.5","7.8","56.6"
"322","Talgat Abenova","School of Cybersecurity","PROFESSOR","2025","19","18.5","17.7","10.3","8.0","52.4"
"323","Nurlan Alimov","School of Cybersecurity","PROFESSOR","2021","13","18.3","13.2","16.1","6.7","52.1"
"323","Nurlan Alimov","School of Cybersecurity","PROFESSOR","2022","14","28.9","21.4","13.4","8.2","74.1"
"323","Nurlan Alimov","School of Cybersecurity","PROFESSOR","2023","15","21.8","20.0","11.0","0.0","54.2"
"323","Nurlan Alimov","School of Cybersecurity","PROFESSOR","2024","16","29.7","21.2","16.0","7.9","73.3"
"323","Nurlan Alimov","School of Cybersecurity","PROFESSOR","2025","17","35.5","21.3","14.3","7.5","76.1"
"324","Ainur Bekmuratova","School of Cybersecurity","PROFESSOR","2021","23","34.0","25.9","20.0","10.0","89.2"
"324","Ainur Bekmuratova","School of Cybersecurity","PROFESSOR","2022","24","40.0","30.0","20.0","10.0","100.0"
"324","Ainur Bekmuratova","School of Cybersecurity","PROFESSOR","2023","25","40.0","30.0","17.4","0.0","88.9"
"324","Ainur Bekmuratova","School of Cybersecurity","PROFESSOR","2024","26","34.8","26.7","20.0","0.0","81.2"
"324","Ainur Bekmuratova","School of Cybersecurity","PROFESSOR","2025","27","37.1","30.0","20.0","0.0","88.4"
"325","Gulnara Mukhambetova","School of Cybersecurity","PROFESSOR","2021","11","30.2","16.6","9.9","10.0","68.6"
"325","Gulnara Mukhambetova","School of Cybersecurity","PROFESSOR","2022","12","26.5","21.4","10.4","10.0","66.6"
"325","Gulnara Mukhambetova","School of Cybersecurity","PROFESSOR","2023","13","23.5","23.8","10.5","4.9","60.0"
"325","Gulnara Mukhambetova","School of Cybersecurity","PROFESSOR","2024","14","26.4","14.1","10.5","0.0","51.6"
"325","Gulnara Mukhambetova","School of Cybersecurity","PROFESSOR","2025","15","29.2","17.4","17.1","5.3","68.6"
"326","Dastan Ospanov","School of Cybersecurity","PROFESSOR","2021","9","28.7","21.7","16.6","0.0","64.2"
"326","Dastan Ospanov","School of Cybersecurity","PROFESSOR","2022","10","27.6","25.3","17.5","10.0","80.1"
"326","Dastan Ospanov","School of Cybersecurity","PROFESSOR","2023","11","24.1","25.5","14.3","10.0","75.7"
"326","Dastan Ospanov","School of Cybersecurity","PROFESSOR","2024","12","29.9","22.9","17.4","0.0","72.3"
"326","Dastan Ospanov","School of Cybersecurity","PROFESSOR","2025","13","31.7","20.2","12.2","7.8","72.2"
"327","Nazerke Issabekov","School of Cybersecurity","PROFESSOR","2021","17","25.8","19.0","8.8","10.0","62.8"
"327","Nazerke Issabekov","School of Cybersecurity","PROFESSOR","2022","18","21.8","15.2","14.5","9.6","61.1"
"327","Nazerke Issabekov","School of Cybersecurity","PROFESSOR","2023","19","24.5","14.0","16.5","0.0","56.7"
"327","Nazerke Issabekov","School of Cybersecurity","PROFESSOR","2024","20","27.6","13.0","14.9","6.3","60.0"
"327","Nazerke Issabekov","School of Cybersecurity","PROFESSOR","2025","21","26.5","21.1","8.4","6.2","59.9"
"328","Assel Tursunov","School of Cybersecurity","PROFESSOR","2021","20","29.8","20.8","19.4","10.0","77.2"
"328","Assel Tursunov","School of Cybersecurity","PROFESSOR","2022","21","34.9","25.6","12.2","10.0","84.7"
"328","Assel Tursunov","School of Cybersecurity","PROFESSOR","2023","22","38.5","28.6","20.0","8.9","97.3"
"328","Assel Tursunov","School of Cybersecurity","PROFESSOR","2024","23","37.2","29.2","18.6","10.0","97.2"
"328","Assel Tursunov","School of Cybersecurity","PROFESSOR","2025","24","36.1","29.9","14.9","9.7","91.0"
"329","Ainur Tulegenova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","21","22.7","26.8","12.3","15.0","74.0"
"329","Ainur Tulegenova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","22","30.1","23.4","9.8","15.0","75.8"
"329","Ainur Tulegenova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","23","26.7","19.9","19.0","14.3","78.5"
"329","Ainur Tulegenova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","24","30.5","28.4","13.5","15.0","86.3"
"329","Ainur Tulegenova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","25","30.0","20.4","16.7","11.6","81.7"
"330","Meiram Khassanov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","8","21.3","20.2","12.0","10.5","63.7"
"330","Meiram Khassanov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","9","20.8","17.7","8.6","9.3","53.5"
"330","Meiram Khassanov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","10","22.4","15.0","12.4","10.0","62.7"
"330","Meiram Khassanov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","11","22.4","14.1","14.1","10.0","58.4"
"330","Meiram Khassanov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","12","15.6","22.4","12.7","15.0","67.7"
"331","Gulzat Dairova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","13","19.9","16.8","10.2","12.9","57.6"
"331","Gulzat Dairova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","14","20.9","16.4","8.9","14.0","61.5"
"331","Gulzat Dairova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","15","19.9","15.0","11.1","13.8","62.7"
"331","Gulzat Dairova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","16","20.2","21.1","12.6","4.2","55.7"
"331","Gulzat Dairova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","17","26.0","17.5","15.5","12.8","70.7"
"332","Ainur Zhaksybekov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","14","14.0","10.8","13.9","15.0","54.6"
"332","Ainur Zhaksybekov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","15","20.3","17.5","6.3","15.0","61.5"
"332","Ainur Zhaksybekov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","16","19.1","16.5","5.9","14.3","56.8"
"332","Ainur Zhaksybekov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","17","18.3","17.3","9.9","15.0","57.5"
"332","Ainur Zhaksybekov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","18","18.9","13.7","13.1","7.4","52.4"
"333","Madina Baisalova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","5","35.0","30.0","18.8","15.0","99.2"
"333","Madina Baisalova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","6","33.6","30.0","17.0","3.5","83.0"
"333","Madina Baisalova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","7","31.3","30.0","20.0","15.0","97.6"
"333","Madina Baisalova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","8","31.9","26.0","20.0","15.0","94.1"
"333","Madina Baisalova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","9","31.3","29.7","20.0","6.8","90.0"
"334","Gulnara Mukhambetova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","3","20.9","26.6","11.0","15.0","75.1"
"334","Gulnara Mukhambetova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","4","31.1","25.6","13.9","15.0","87.8"
"334","Gulnara Mukhambetova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","5","26.7","21.9","14.2","12.1","74.5"
"334","Gulnara Mukhambetova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","6","30.9","25.7","15.6","0.0","70.0"
"334","Gulnara Mukhambetova","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","7","27.5","20.4","20.0","15.0","85.2"
"335","Meiram Kassymov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","24","32.0","30.0","18.9","15.0","97.0"
"335","Meiram Kassymov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2022","25","27.5","22.5","20.0","15.0","85.1"
"335","Meiram Kassymov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2023","26","29.6","25.1","18.9","15.0","91.0"
"335","Meiram Kassymov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2024","27","31.3","26.7","17.2","15.0","89.1"
"335","Meiram Kassymov","School of Cybersecurity","ASSOCIATE_PROFESSOR","2025","28","31.0","30.0","18.5","15.0","97.2"
"336","Saule Ergaliyeva","School of Cybersecurity","ASSOCIATE_PROFESSOR","2021","2","27.3","24.5","10.2","13.5","77.8"
